Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1681488990.2295158,6642,1681488990,229146957,,2,/imu_driver,Current time 1681488990 227793455,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.2539692,6643,1681488990,253324508,,2,/imu_driver,Current time 1681488990 252380609,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.2789156,6644,1681488990,278395891,,2,/imu_driver,Current time 1681488990 277468442,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.3041046,6645,1681488990,303678750,,2,/imu_driver,Current time 1681488990 302450895,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.3286884,6646,1681488990,328356981,,2,/imu_driver,Current time 1681488990 327378034,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.3541813,6647,1681488990,353350400,,2,/imu_driver,Current time 1681488990 352325916,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.3785925,6648,1681488990,378277540,,2,/imu_driver,Current time 1681488990 377388477,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.4035769,6649,1681488990,403271198,,2,/imu_driver,Current time 1681488990 402340412,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.4303887,6650,1681488990,428587198,,2,/imu_driver,Current time 1681488990 427262067,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.4539256,6651,1681488990,453213214,,2,/imu_driver,Current time 1681488990 452282428,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.478814,6652,1681488990,478501319,,2,/imu_driver,Current time 1681488990 477274417,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.5035348,6653,1681488990,503189802,,2,/imu_driver,Current time 1681488990 502307653,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.5289137,6654,1681488990,528383016,,2,/imu_driver,Current time 1681488990 527397632,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.5534914,6655,1681488990,553178787,,2,/imu_driver,Current time 1681488990 552110671,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.5789297,6656,1681488990,578237771,,2,/imu_driver,Current time 1681488990 577258586,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.6040084,6657,1681488990,603345394,,2,/imu_driver,Current time 1681488990 602177381,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.6286945,6658,1681488990,628115415,,2,/imu_driver,Current time 1681488990 627115249,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.6544313,6659,1681488990,653715610,,2,/imu_driver,Current time 1681488990 652266979,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.6787162,6660,1681488990,678092002,,2,/imu_driver,Current time 1681488990 677144050,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.703813,6661,1681488990,703145027,,2,/imu_driver,Current time 1681488990 702077150,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.7290194,6662,1681488990,728216409,,2,/imu_driver,Current time 1681488990 727190971,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.753495,6663,1681488990,753036499,,2,/imu_driver,Current time 1681488990 752083539,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.778496,6664,1681488990,777948141,,2,/imu_driver,Current time 1681488990 776982307,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.8036947,6665,1681488990,803168535,,2,/imu_driver,Current time 1681488990 802039861,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.8285005,6666,1681488990,828042745,,2,/imu_driver,Current time 1681488990 826969146,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.8533437,6667,1681488990,852877378,,2,/imu_driver,Current time 1681488990 851908683,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.878396,6668,1681488990,877894163,,2,/imu_driver,Current time 1681488990 876919269,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.9034734,6669,1681488990,902884006,,2,/imu_driver,Current time 1681488990 901908636,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.928169,6670,1681488990,927878141,,2,/imu_driver,Current time 1681488990 926931381,driver.py,driver,56,"['/imu', '/rosout']"
1681488990.9563828,6671,1681488990,955962657,,2,/imu_driver,Current time 1681488990 953396797,driver.py,driver,56,"['/imu', '/rosout']"
